id_venda,data,ano,mes,produto,categoria,regiao,canal_venda,tipo_cliente,vendedor,quantidade,preco_unitario,desconto_pct,receita_liquida,custo_total,lucro,status
2237,2024-02-09,2024,2,HD Externo 1TB,Acessórios,Nordeste,Marketplace,Pessoa Jurídica,Carla,8,404.06,0.1,2909.25,2328.3,580.95,Concluída
2238,2024-02-06,2024,2,Notebook Pro 14,Eletrônicos,Sul,Inside Sales,Pessoa Física,Henrique,1,4075.03,0.0,4075.03,3324.24,750.8,Concluída
2239,2024-12-17,2024,12,HD Externo 1TB,Acessórios,Nordeste,E-commerce,Pessoa Jurídica,Felipe,5,470.22,0.0,2351.09,1424.62,926.46,Concluída
2240,2024-07-15,2024,7,Notebook Pro 14,Eletrônicos,Sul,E-commerce,Pessoa Física,Bruno,3,4686.93,0.08,12935.91,10140.63,2795.28,Concluída
2241,2025-12-28,2025,12,Smartphone X,Eletrônicos,Sudeste,E-commerce,Pessoa Física,Ana,2,3135.54,0.05,5957.52,4312.27,1645.25,Concluída
2242,2025-07-03,2025,7,Monitor 27,Eletrônicos,Sudeste,Loja Física,Pessoa Jurídica,Eduarda,8,1447.27,0.05,10999.23,8360.6,2638.63,Concluída
2243,2025-11-04,2025,11,Impressora Laser,Escritório,Centro-Oeste,Marketplace,Pessoa Jurídica,Bruno,1,1043.3,0.05,991.13,903.34,87.8,Concluída
2244,2024-06-28,2024,6,Webcam Full HD,Acessórios,Centro-Oeste,Loja Física,Pessoa Física,Diego,2,263.65,0.08,0.0,331.19,0.0,Cancelada
2245,2024-02-01,2024,2,Mouse Sem Fio,Acessórios,Sul,Inside Sales,Pessoa Jurídica,Gabriela,5,165.82,0.0,829.1,521.65,307.45,Concluída
2246,2025-01-28,2025,1,Cadeira Ergonômica,Móveis,Norte,E-commerce,Pessoa Física,Henrique,1,1063.75,0.0,1063.75,720.37,343.38,Concluída
2247,2025-10-27,2025,10,Tablet 10,Eletrônicos,Centro-Oeste,Loja Física,Pessoa Jurídica,Gabriela,8,1669.32,0.0,13354.56,10179.23,3175.33,Concluída
2248,2025-07-16,2025,7,Cadeira Ergonômica,Móveis,Nordeste,E-commerce,Pessoa Física,Felipe,1,885.69,0.0,885.69,700.26,185.43,Concluída
2249,2025-01-22,2025,1,Notebook Pro 14,Eletrônicos,Sudeste,Marketplace,Pessoa Jurídica,Gabriela,8,3968.72,0.05,30162.26,26970.93,3191.33,Concluída
2250,2025-06-15,2025,6,Tablet 10,Eletrônicos,Sul,E-commerce,Pessoa Física,Bruno,1,1519.5,0.05,1443.53,1278.73,164.8,Concluída
2251,2025-12-29,2025,12,Impressora Laser,Escritório,Nordeste,E-commerce,Pessoa Física,Ana,2,1067.21,0.0,2134.43,1779.53,354.9,Concluída
2252,2024-10-01,2024,10,Tablet 10,Eletrônicos,Sul,Loja Física,Pessoa Física,Bruno,1,1791.26,0.03,1737.52,1308.96,428.56,Concluída
2253,2025-04-03,2025,4,HD Externo 1TB,Acessórios,Nordeste,Inside Sales,Pessoa Jurídica,Ana,4,401.17,0.05,1524.44,1232.71,291.73,Concluída
2254,2024-11-30,2024,11,HD Externo 1TB,Acessórios,Sudeste,Loja Física,Pessoa Física,Bruno,1,412.27,0.08,379.28,284.38,94.9,Concluída
2255,2025-06-07,2025,6,Headset Gamer,Acessórios,Sudeste,Loja Física,Pessoa Física,Bruno,1,451.98,0.0,451.98,285.96,166.02,Concluída
2256,2025-09-23,2025,9,Mouse Sem Fio,Acessórios,Sul,Inside Sales,Pessoa Jurídica,Eduarda,5,187.19,0.15,795.55,537.64,257.91,Concluída
2257,2024-03-29,2024,3,Webcam Full HD,Acessórios,Sudeste,Loja Física,Pessoa Física,Bruno,1,247.0,0.0,247.0,167.53,79.47,Concluída
2258,2024-09-03,2024,9,Mouse Sem Fio,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Henrique,3,193.95,0.03,564.4,330.51,233.89,Concluída
2259,2024-07-25,2024,7,Cadeira Ergonômica,Móveis,Centro-Oeste,Loja Física,Pessoa Física,Gabriela,2,948.79,0.1,1707.82,1477.65,230.17,Concluída
2260,2024-07-22,2024,7,Tablet 10,Eletrônicos,Sudeste,E-commerce,Pessoa Jurídica,Ana,4,1751.48,0.05,6655.64,4987.21,1668.43,Concluída
2261,2024-09-10,2024,9,Mesa Office,Móveis,Nordeste,Representante,Pessoa Jurídica,Carla,5,804.56,0.0,4022.81,2981.45,1041.36,Concluída
2262,2025-01-08,2025,1,Impressora Laser,Escritório,Sudeste,Loja Física,Pessoa Física,Diego,1,1192.2,0.05,1132.59,867.62,264.97,Concluída
2263,2025-02-09,2025,2,Monitor 27,Eletrônicos,Sudeste,E-commerce,Pessoa Jurídica,Gabriela,3,1188.21,0.0,3564.62,2977.34,587.29,Concluída
2264,2024-11-29,2024,11,Impressora Laser,Escritório,Sudeste,Inside Sales,Pessoa Física,Eduarda,2,1054.41,0.0,2108.82,1751.48,357.34,Concluída
2265,2024-07-17,2024,7,Tablet 10,Eletrônicos,Sudeste,Inside Sales,Pessoa Física,Carla,1,1603.42,0.0,1603.42,1286.8,316.62,Concluída
2266,2024-10-25,2024,10,Mouse Sem Fio,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Felipe,6,179.05,0.03,1042.07,647.98,394.1,Concluída
2267,2025-05-20,2025,5,Notebook Pro 14,Eletrônicos,Sudeste,E-commerce,Pessoa Física,Carla,1,4028.6,0.05,3827.17,3315.36,511.81,Concluída
2268,2024-05-21,2024,5,Smartphone X,Eletrônicos,Sudeste,Marketplace,Pessoa Jurídica,Ana,2,2665.8,0.05,5065.02,4278.53,786.49,Concluída
2269,2025-10-29,2025,10,Notebook Pro 14,Eletrônicos,Sudeste,E-commerce,Pessoa Física,Gabriela,1,3855.79,0.03,3740.12,3560.96,179.16,Concluída
2270,2024-04-07,2024,4,Impressora Laser,Escritório,Nordeste,Marketplace,Pessoa Jurídica,Bruno,5,1223.18,0.0,6115.9,4150.55,1965.34,Concluída
2271,2025-05-26,2025,5,Mouse Sem Fio,Acessórios,Sudeste,E-commerce,Pessoa Física,Diego,1,174.69,0.03,169.45,106.29,63.16,Concluída
2272,2025-02-02,2025,2,HD Externo 1TB,Acessórios,Sudeste,E-commerce,Pessoa Física,Felipe,1,387.27,0.08,356.29,290.04,66.25,Concluída
2273,2024-06-02,2024,6,Teclado Mecânico,Acessórios,Sul,Inside Sales,Pessoa Jurídica,Gabriela,4,344.99,0.03,1338.58,894.04,444.53,Concluída
2274,2025-07-14,2025,7,Tablet 10,Eletrônicos,Sudeste,E-commerce,Pessoa Física,Carla,2,1505.78,0.05,2860.99,2597.79,263.2,Concluída
2275,2025-11-09,2025,11,Monitor 27,Eletrônicos,Nordeste,Loja Física,Pessoa Física,Carla,1,1340.55,0.05,1273.53,1065.55,207.98,Concluída
2276,2024-02-20,2024,2,Teclado Mecânico,Acessórios,Nordeste,E-commerce,Pessoa Jurídica,Eduarda,1,352.44,0.05,334.82,221.76,113.06,Concluída
2277,2024-02-29,2024,2,Teclado Mecânico,Acessórios,Nordeste,E-commerce,Pessoa Física,Bruno,4,320.72,0.05,1218.74,904.29,314.45,Concluída
2278,2025-05-18,2025,5,Monitor 27,Eletrônicos,Sudeste,Marketplace,Pessoa Jurídica,Ana,3,1400.4,0.03,0.0,3087.73,0.0,Cancelada
2279,2025-02-20,2025,2,Impressora Laser,Escritório,Centro-Oeste,E-commerce,Pessoa Jurídica,Henrique,10,1035.45,0.03,10043.85,8459.49,1584.37,Concluída
2280,2025-01-06,2025,1,Tablet 10,Eletrônicos,Nordeste,Inside Sales,Pessoa Física,Bruno,1,1542.4,0.03,1496.13,1296.02,200.11,Concluída
2281,2024-11-18,2024,11,Mouse Sem Fio,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Bruno,5,163.75,0.0,818.74,516.83,301.91,Concluída
2282,2024-04-18,2024,4,Mouse Sem Fio,Acessórios,Sudeste,Loja Física,Pessoa Física,Bruno,1,172.82,0.08,159.0,102.69,56.31,Concluída
2283,2024-07-02,2024,7,Teclado Mecânico,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Henrique,3,384.54,0.1,1038.24,700.8,337.44,Concluída
2284,2025-10-02,2025,10,Headset Gamer,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Felipe,5,385.61,0.03,1870.22,1418.58,451.64,Concluída
2285,2024-09-28,2024,9,Monitor 27,Eletrônicos,Sul,Marketplace,Pessoa Física,Diego,3,1374.21,0.0,4122.62,3014.4,1108.22,Concluída
2286,2025-03-13,2025,3,Smartphone X,Eletrônicos,Sudeste,E-commerce,Pessoa Jurídica,Eduarda,6,2874.67,0.1,15523.21,12652.04,2871.18,Concluída
2287,2025-02-23,2025,2,Webcam Full HD,Acessórios,Nordeste,Representante,Pessoa Jurídica,Bruno,2,241.12,0.03,467.78,315.04,152.74,Concluída
2288,2024-11-16,2024,11,Teclado Mecânico,Acessórios,Sul,Loja Física,Pessoa Física,Felipe,1,348.26,0.0,348.26,232.2,116.07,Concluída
2289,2025-02-11,2025,2,Mesa Office,Móveis,Sudeste,Inside Sales,Pessoa Física,Henrique,1,716.75,0.0,716.75,576.12,140.63,Concluída
2290,2025-12-08,2025,12,Headset Gamer,Acessórios,Sul,Marketplace,Pessoa Física,Eduarda,1,463.03,0.03,449.14,288.2,160.93,Concluída
2291,2024-03-20,2024,3,HD Externo 1TB,Acessórios,Nordeste,Inside Sales,Pessoa Física,Carla,2,400.06,0.08,736.12,605.49,130.63,Concluída
2292,2025-05-16,2025,5,Webcam Full HD,Acessórios,Centro-Oeste,Loja Física,Pessoa Física,Felipe,2,250.12,0.15,425.21,317.1,108.11,Concluída
2293,2024-07-14,2024,7,Headset Gamer,Acessórios,Sudeste,Marketplace,Pessoa Física,Gabriela,2,390.51,0.03,757.59,582.76,174.83,Concluída
2294,2025-12-31,2025,12,Monitor 27,Eletrônicos,Norte,Marketplace,Pessoa Jurídica,Ana,3,1313.61,0.03,3822.6,3024.56,798.04,Concluída
2295,2024-05-27,2024,5,Headset Gamer,Acessórios,Sul,Loja Física,Pessoa Jurídica,Diego,2,435.64,0.05,827.73,561.03,266.7,Concluída
2296,2024-07-18,2024,7,Teclado Mecânico,Acessórios,Nordeste,Marketplace,Pessoa Jurídica,Gabriela,1,333.75,0.0,333.75,226.18,107.57,Concluída
2297,2024-01-26,2024,1,Mouse Sem Fio,Acessórios,Nordeste,E-commerce,Pessoa Física,Felipe,3,178.86,0.08,0.0,315.47,0.0,Cancelada
2298,2024-05-20,2024,5,Monitor 27,Eletrônicos,Nordeste,Loja Física,Pessoa Física,Felipe,3,1420.83,0.0,4262.5,3058.75,1203.75,Concluída
2299,2024-09-14,2024,9,Mesa Office,Móveis,Sul,E-commerce,Pessoa Jurídica,Henrique,4,828.74,0.15,2817.71,2310.28,507.43,Concluída
2300,2025-03-20,2025,3,Mesa Office,Móveis,Sudeste,Marketplace,Pessoa Física,Felipe,1,736.69,0.08,677.75,624.38,53.37,Concluída
2301,2025-10-07,2025,10,Mouse Sem Fio,Acessórios,Sudeste,Loja Física,Pessoa Física,Henrique,1,174.93,0.05,166.18,108.33,57.85,Concluída
2302,2024-08-20,2024,8,Impressora Laser,Escritório,Sul,Loja Física,Pessoa Física,Bruno,2,1017.22,0.05,1932.73,1718.13,214.6,Concluída
2303,2024-03-02,2024,3,Monitor 27,Eletrônicos,Sudeste,Representante,Pessoa Física,Bruno,1,1385.09,0.05,1315.83,1018.08,297.75,Concluída
2304,2024-11-01,2024,11,Mouse Sem Fio,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Carla,3,187.8,0.08,0.0,333.35,0.0,Devolvida
2305,2025-12-21,2025,12,Impressora Laser,Escritório,Nordeste,Inside Sales,Pessoa Física,Diego,1,1210.92,0.05,1150.37,863.61,286.76,Concluída
2306,2025-02-05,2025,2,Mouse Sem Fio,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Bruno,3,190.24,0.05,542.19,311.28,230.91,Concluída
2307,2025-12-15,2025,12,HD Externo 1TB,Acessórios,Sul,E-commerce,Pessoa Jurídica,Bruno,6,423.58,0.0,2541.5,1748.95,792.55,Concluída
2308,2024-11-10,2024,11,Notebook Pro 14,Eletrônicos,Sudeste,E-commerce,Pessoa Jurídica,Ana,6,4087.6,0.03,23789.84,20045.47,3744.37,Concluída
2309,2025-04-21,2025,4,Webcam Full HD,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Gabriela,6,275.63,0.03,1604.16,979.94,624.23,Concluída
2310,2024-06-23,2024,6,Webcam Full HD,Acessórios,Sul,Inside Sales,Pessoa Jurídica,Diego,1,278.74,0.05,264.8,161.13,103.68,Concluída
2311,2024-11-17,2024,11,Notebook Pro 14,Eletrônicos,Nordeste,Marketplace,Pessoa Jurídica,Eduarda,6,4691.92,0.0,28151.5,19875.5,8276.0,Concluída
2312,2025-06-25,2025,6,Impressora Laser,Escritório,Sudeste,E-commerce,Pessoa Física,Henrique,1,1008.91,0.03,0.0,886.02,0.0,Cancelada
2313,2025-11-22,2025,11,Tablet 10,Eletrônicos,Sul,Representante,Pessoa Física,Carla,2,1625.96,0.05,0.0,2673.18,0.0,Cancelada
2314,2025-06-14,2025,6,Headset Gamer,Acessórios,Sul,Representante,Pessoa Física,Gabriela,1,384.91,0.0,384.91,276.4,108.51,Concluída
2315,2025-11-25,2025,11,Teclado Mecânico,Acessórios,Nordeste,Inside Sales,Pessoa Jurídica,Eduarda,5,380.08,0.0,1900.38,1152.84,747.54,Concluída
2316,2024-08-21,2024,8,Monitor 27,Eletrônicos,Sudeste,Representante,Pessoa Física,Henrique,1,1236.72,0.05,1174.89,1015.03,159.86,Concluída
2317,2025-01-29,2025,1,Impressora Laser,Escritório,Sudeste,Marketplace,Pessoa Jurídica,Bruno,10,1204.18,0.0,12041.85,8814.73,3227.11,Concluída
2318,2024-07-31,2024,7,Cadeira Ergonômica,Móveis,Sudeste,E-commerce,Pessoa Jurídica,Felipe,3,1031.97,0.15,2631.51,2046.02,585.49,Concluída
2319,2025-12-18,2025,12,Impressora Laser,Escritório,Sul,E-commerce,Pessoa Jurídica,Ana,1,1044.35,0.1,939.91,872.87,67.04,Concluída
2320,2025-01-23,2025,1,Tablet 10,Eletrônicos,Nordeste,Inside Sales,Pessoa Física,Diego,1,1508.19,0.0,1508.19,1306.7,201.49,Concluída
2321,2025-03-30,2025,3,Webcam Full HD,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Carla,3,280.1,0.03,815.09,464.52,350.57,Concluída
2322,2024-01-27,2024,1,Impressora Laser,Escritório,Nordeste,E-commerce,Pessoa Física,Carla,3,1143.95,0.03,3328.89,2671.95,656.93,Concluída
2323,2024-03-23,2024,3,Mesa Office,Móveis,Sul,Loja Física,Pessoa Física,Carla,1,761.28,0.08,700.38,592.58,107.8,Concluída
2324,2025-06-18,2025,6,Monitor 27,Eletrônicos,Sudeste,Marketplace,Pessoa Física,Carla,1,1432.45,0.0,1432.45,1081.38,351.07,Concluída
2325,2024-01-24,2024,1,HD Externo 1TB,Acessórios,Sudeste,Loja Física,Pessoa Física,Henrique,4,446.2,0.0,1784.78,1214.48,570.3,Concluída
2326,2024-05-26,2024,5,Headset Gamer,Acessórios,Sudeste,Marketplace,Pessoa Jurídica,Ana,5,463.69,0.03,2248.91,1378.29,870.62,Concluída
2327,2025-06-19,2025,6,Teclado Mecânico,Acessórios,Sudeste,Loja Física,Pessoa Física,Henrique,1,324.35,0.0,324.35,236.99,87.36,Concluída
2328,2025-07-19,2025,7,Teclado Mecânico,Acessórios,Nordeste,E-commerce,Pessoa Física,Bruno,2,320.41,0.1,576.74,458.35,118.39,Concluída
2329,2025-05-26,2025,5,Mouse Sem Fio,Acessórios,Centro-Oeste,E-commerce,Pessoa Jurídica,Felipe,5,196.79,0.05,934.76,530.8,403.96,Concluída
2330,2024-11-20,2024,11,Teclado Mecânico,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Ana,4,391.8,0.08,1441.81,889.4,552.4,Concluída
2331,2025-04-11,2025,4,Tablet 10,Eletrônicos,Centro-Oeste,Marketplace,Pessoa Física,Diego,1,1582.19,0.08,1455.62,1313.48,142.14,Concluída
2332,2024-02-29,2024,2,Impressora Laser,Escritório,Nordeste,E-commerce,Pessoa Física,Felipe,3,1176.58,0.08,0.0,2611.8,0.0,Cancelada
2333,2024-03-29,2024,3,Cadeira Ergonômica,Móveis,Sul,Marketplace,Pessoa Física,Henrique,3,871.96,0.08,2406.62,2093.32,313.3,Concluída
2334,2024-11-23,2024,11,Mesa Office,Móveis,Nordeste,Marketplace,Pessoa Física,Ana,4,778.73,0.1,2803.44,2465.31,338.13,Concluída
2335,2025-05-17,2025,5,Notebook Pro 14,Eletrônicos,Sudeste,Loja Física,Pessoa Física,Felipe,3,4475.44,0.0,13426.31,10195.53,3230.78,Concluída
2336,2025-03-11,2025,3,Smartphone X,Eletrônicos,Sudeste,Marketplace,Pessoa Física,Eduarda,1,2840.67,0.03,2755.45,2138.3,617.16,Concluída
2337,2025-02-18,2025,2,HD Externo 1TB,Acessórios,Nordeste,Marketplace,Pessoa Jurídica,Eduarda,4,378.17,0.0,1512.68,1212.83,299.84,Concluída
2338,2024-05-16,2024,5,Webcam Full HD,Acessórios,Sul,Inside Sales,Pessoa Jurídica,Carla,2,275.42,0.0,550.84,325.58,225.27,Concluída
2339,2024-04-19,2024,4,Cadeira Ergonômica,Móveis,Norte,E-commerce,Pessoa Física,Gabriela,1,911.58,0.05,866.0,743.13,122.86,Concluída
2340,2024-12-22,2024,12,Headset Gamer,Acessórios,Sul,Marketplace,Pessoa Física,Bruno,1,419.76,0.1,377.78,293.64,84.14,Concluída
2341,2025-07-08,2025,7,Impressora Laser,Escritório,Nordeste,Inside Sales,Pessoa Física,Eduarda,1,1080.76,0.0,1080.76,861.72,219.05,Concluída
2342,2025-09-20,2025,9,Cadeira Ergonômica,Móveis,Sudeste,E-commerce,Pessoa Jurídica,Diego,5,867.91,0.03,0.0,3479.27,0.0,Cancelada
2343,2024-12-21,2024,12,Impressora Laser,Escritório,Sul,Loja Física,Pessoa Física,Gabriela,1,1147.25,0.08,1055.47,852.71,202.76,Concluída
2344,2025-01-05,2025,1,Headset Gamer,Acessórios,Sul,E-commerce,Pessoa Jurídica,Felipe,1,418.3,0.0,418.3,283.22,135.08,Concluída
2345,2024-11-20,2024,11,Mesa Office,Móveis,Sudeste,Marketplace,Pessoa Física,Henrique,4,836.47,0.0,3345.87,2416.44,929.43,Concluída
2346,2025-05-03,2025,5,Webcam Full HD,Acessórios,Centro-Oeste,E-commerce,Pessoa Física,Ana,2,268.77,0.03,521.41,326.4,195.01,Concluída
2347,2024-10-28,2024,10,Impressora Laser,Escritório,Sudeste,E-commerce,Pessoa Física,Carla,1,1097.64,0.15,933.0,842.34,90.66,Concluída
2348,2025-10-07,2025,10,Mesa Office,Móveis,Sudeste,Marketplace,Pessoa Jurídica,Carla,4,850.4,0.0,3401.6,2439.18,962.42,Concluída
2349,2025-10-04,2025,10,Teclado Mecânico,Acessórios,Sudeste,Marketplace,Pessoa Física,Bruno,3,327.77,0.0,983.31,661.45,321.85,Concluída
2350,2025-02-03,2025,2,Impressora Laser,Escritório,Nordeste,Marketplace,Pessoa Física,Eduarda,1,1047.87,0.1,943.09,892.82,50.26,Concluída
2351,2024-04-07,2024,4,Teclado Mecânico,Acessórios,Norte,Marketplace,Pessoa Jurídica,Carla,5,362.96,0.0,1814.79,1142.48,672.31,Concluída
2352,2025-09-15,2025,9,Monitor 27,Eletrônicos,Centro-Oeste,E-commerce,Pessoa Física,Carla,3,1428.39,0.05,4070.91,3192.56,878.35,Concluída
2353,2024-12-11,2024,12,Headset Gamer,Acessórios,Sudeste,Loja Física,Pessoa Física,Bruno,1,396.5,0.0,396.5,283.84,112.66,Concluída
2354,2025-10-12,2025,10,Tablet 10,Eletrônicos,Sudeste,Loja Física,Pessoa Física,Diego,3,1470.93,0.1,3971.5,3833.74,137.76,Concluída
2355,2025-09-27,2025,9,Cadeira Ergonômica,Móveis,Sul,Loja Física,Pessoa Jurídica,Felipe,8,1048.77,0.1,7551.14,5888.23,1662.92,Concluída
2356,2025-07-11,2025,7,HD Externo 1TB,Acessórios,Nordeste,Inside Sales,Pessoa Física,Bruno,1,433.71,0.0,433.71,292.03,141.68,Concluída
2357,2025-06-27,2025,6,Mesa Office,Móveis,Sul,Inside Sales,Pessoa Física,Henrique,1,813.53,0.1,732.18,585.86,146.32,Concluída
2358,2024-09-21,2024,9,Mesa Office,Móveis,Centro-Oeste,Inside Sales,Pessoa Jurídica,Diego,4,772.34,0.0,0.0,2501.16,0.0,Devolvida
2359,2024-10-25,2024,10,Webcam Full HD,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Carla,4,282.05,0.0,0.0,655.51,0.0,Cancelada
2360,2025-03-31,2025,3,Tablet 10,Eletrônicos,Norte,E-commerce,Pessoa Física,Gabriela,2,1587.82,0.0,3175.63,2540.46,635.17,Concluída
2361,2025-12-19,2025,12,Notebook Pro 14,Eletrônicos,Sudeste,Loja Física,Pessoa Jurídica,Diego,5,3837.91,0.15,16311.11,16397.95,-86.84,Concluída
2362,2024-06-02,2024,6,Notebook Pro 14,Eletrônicos,Nordeste,Loja Física,Pessoa Física,Carla,2,4411.89,0.03,0.0,6999.31,0.0,Cancelada
2363,2024-12-14,2024,12,Webcam Full HD,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Carla,3,290.55,0.05,828.08,477.19,350.89,Concluída
2364,2024-02-25,2024,2,Monitor 27,Eletrônicos,Nordeste,Marketplace,Pessoa Jurídica,Ana,5,1267.14,0.03,6145.62,5103.42,1042.2,Concluída
2365,2025-12-05,2025,12,Webcam Full HD,Acessórios,Sudeste,E-commerce,Pessoa Física,Carla,2,236.54,0.03,458.89,320.6,138.3,Concluída
2366,2025-09-23,2025,9,Notebook Pro 14,Eletrônicos,Nordeste,Loja Física,Pessoa Física,Carla,1,4197.81,0.1,3778.03,3390.69,387.34,Concluída
2367,2024-01-11,2024,1,Mouse Sem Fio,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Carla,4,188.99,0.0,755.96,418.12,337.84,Concluída
2368,2025-04-29,2025,4,Impressora Laser,Escritório,Sudeste,Loja Física,Pessoa Jurídica,Gabriela,2,1142.82,0.1,2057.07,1768.31,288.76,Concluída
2369,2024-08-03,2024,8,Webcam Full HD,Acessórios,Sul,Loja Física,Pessoa Jurídica,Ana,5,254.83,0.03,1235.93,838.65,397.28,Concluída
2370,2024-05-24,2024,5,HD Externo 1TB,Acessórios,Sudeste,E-commerce,Pessoa Física,Eduarda,1,434.09,0.08,399.37,282.05,117.32,Concluída
2371,2024-05-03,2024,5,Smartphone X,Eletrônicos,Centro-Oeste,E-commerce,Pessoa Física,Diego,3,3104.66,0.1,8382.59,6842.7,1539.89,Concluída
2372,2025-02-06,2025,2,Mesa Office,Móveis,Nordeste,Marketplace,Pessoa Física,Henrique,1,868.67,0.03,842.61,622.69,219.92,Concluída
2373,2025-10-28,2025,10,Mesa Office,Móveis,Sul,Representante,Pessoa Física,Carla,1,833.34,0.0,833.34,573.0,260.35,Concluída
2374,2024-08-30,2024,8,Teclado Mecânico,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Gabriela,6,375.53,0.03,2185.56,1299.4,886.15,Concluída
2375,2025-01-04,2025,1,Webcam Full HD,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Carla,4,246.37,0.0,985.46,674.89,310.57,Concluída
2376,2024-05-30,2024,5,Webcam Full HD,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Carla,1,280.64,0.05,266.61,155.9,110.71,Concluída
2377,2025-04-24,2025,4,Webcam Full HD,Acessórios,Sul,E-commerce,Pessoa Física,Eduarda,1,236.27,0.0,236.27,159.6,76.67,Concluída
2378,2024-04-04,2024,4,Monitor 27,Eletrônicos,Sudeste,E-commerce,Pessoa Física,Felipe,1,1407.44,0.03,0.0,1022.56,0.0,Cancelada
2379,2024-12-23,2024,12,Mesa Office,Móveis,Norte,Marketplace,Pessoa Jurídica,Bruno,1,799.16,0.1,719.25,587.82,131.43,Concluída
2380,2024-06-15,2024,6,Teclado Mecânico,Acessórios,Sudeste,E-commerce,Pessoa Jurídica,Gabriela,6,390.57,0.08,2155.94,1357.97,797.97,Concluída
2381,2025-11-05,2025,11,Cadeira Ergonômica,Móveis,Sudeste,E-commerce,Pessoa Física,Carla,1,875.21,0.08,805.2,684.67,120.53,Concluída
2382,2024-05-30,2024,5,Smartphone X,Eletrônicos,Sul,Marketplace,Pessoa Jurídica,Ana,3,2908.58,0.0,8725.74,6620.35,2105.38,Concluída
2383,2025-12-26,2025,12,Teclado Mecânico,Acessórios,Sudeste,Inside Sales,Pessoa Física,Gabriela,4,353.89,0.03,1373.08,905.37,467.71,Concluída
2384,2024-12-05,2024,12,Monitor 27,Eletrônicos,Sudeste,E-commerce,Pessoa Física,Bruno,1,1174.34,0.05,1115.62,1061.92,53.7,Concluída
2385,2024-02-20,2024,2,Monitor 27,Eletrônicos,Centro-Oeste,Inside Sales,Pessoa Física,Henrique,1,1285.35,0.03,1246.79,1081.12,165.67,Concluída
2386,2024-03-05,2024,3,Webcam Full HD,Acessórios,Nordeste,E-commerce,Pessoa Física,Ana,2,286.13,0.08,526.48,325.2,201.28,Concluída
2387,2024-12-13,2024,12,Impressora Laser,Escritório,Sudeste,E-commerce,Pessoa Física,Bruno,1,1229.67,0.08,1131.29,872.56,258.74,Concluída
2388,2025-12-07,2025,12,Smartphone X,Eletrônicos,Sul,Loja Física,Pessoa Jurídica,Henrique,1,3039.06,0.15,2583.2,2154.81,428.39,Concluída
2389,2025-05-23,2025,5,Tablet 10,Eletrônicos,Sudeste,E-commerce,Pessoa Jurídica,Carla,3,1513.23,0.03,4403.49,3953.27,450.22,Concluída
2390,2024-02-12,2024,2,Webcam Full HD,Acessórios,Nordeste,Loja Física,Pessoa Jurídica,Ana,1,278.74,0.05,264.8,158.22,106.58,Concluída
2391,2024-04-11,2024,4,Tablet 10,Eletrônicos,Norte,E-commerce,Pessoa Jurídica,Gabriela,4,1624.87,0.1,5849.54,4865.62,983.92,Concluída
2392,2025-01-31,2025,1,Impressora Laser,Escritório,Sul,E-commerce,Pessoa Física,Gabriela,1,1181.02,0.0,1181.02,843.37,337.65,Concluída
2393,2024-04-19,2024,4,Headset Gamer,Acessórios,Sudeste,Loja Física,Pessoa Jurídica,Ana,4,405.88,0.03,0.0,1109.23,0.0,Cancelada
2394,2025-10-16,2025,10,HD Externo 1TB,Acessórios,Sul,Loja Física,Pessoa Jurídica,Gabriela,4,462.86,0.08,1703.32,1150.96,552.36,Concluída
2395,2025-04-24,2025,4,Teclado Mecânico,Acessórios,Nordeste,E-commerce,Pessoa Jurídica,Henrique,5,331.07,0.03,1605.69,1118.67,487.02,Concluída
2396,2025-05-16,2025,5,Cadeira Ergonômica,Móveis,Sudeste,Marketplace,Pessoa Física,Felipe,3,991.77,0.05,2826.55,2223.9,602.66,Concluída
2397,2025-02-28,2025,2,Webcam Full HD,Acessórios,Sudeste,E-commerce,Pessoa Física,Bruno,1,268.95,0.0,0.0,168.77,0.0,Cancelada
2398,2025-04-12,2025,4,Cadeira Ergonômica,Móveis,Sudeste,E-commerce,Pessoa Jurídica,Carla,5,913.13,0.03,0.0,3537.19,0.0,Cancelada
